"","X","startTime","duration","app","title","url","endTime","date","category"
"9513",9513,2023-01-07 20:22:00,21.812,"Google Chrome","",NA,2023-01-07 20:22:00,2023-01-07,"studies"
"9514",9514,2023-01-07 20:22:00,8.105,"Discord","@Zuza - Discord",NA,2023-01-07 20:22:00,2023-01-07,"other"
"9515",9515,2023-01-07 20:21:00,46.864,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 20:22:00,2023-01-07,"studies"
"9516",9516,2023-01-07 20:21:00,1.69,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 20:21:00,2023-01-07,"studies"
"9517",9517,2023-01-07 20:21:00,19.288,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResultGetter.java - Eclipse IDE",NA,2023-01-07 20:21:00,2023-01-07,"studies"
"9518",9518,2023-01-07 20:20:00,6.614,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResult.java - Eclipse IDE",NA,2023-01-07 20:21:00,2023-01-07,"studies"
"9519",9519,2023-01-07 20:20:00,1.49,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:20:00,2023-01-07,"studies"
"9520",9520,2023-01-07 20:20:00,6.91,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:20:00,2023-01-07,"studies"
"9521",9521,2023-01-07 20:20:00,9.822,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:20:00,2023-01-07,"studies"
"9522",9522,2023-01-07 20:20:00,10.983,"Discord","@Zuza - Discord",NA,2023-01-07 20:20:00,2023-01-07,"other"
"9523",9523,2023-01-07 20:20:00,2.307,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:20:00,2023-01-07,"other"
"9524",9524,2023-01-07 20:20:00,6.402,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:20:00,2023-01-07,"studies"
"9525",9525,2023-01-07 20:19:00,46.79,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:20:00,2023-01-07,"other"
"9526",9526,2023-01-07 20:19:00,4.401,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:19:00,2023-01-07,"studies"
"9527",9527,2023-01-07 20:19:00,8.362,"Messenger","Messenger",NA,2023-01-07 20:19:00,2023-01-07,"free time"
"9528",9528,2023-01-07 20:19:00,1.021,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:19:00,2023-01-07,"studies"
"9529",9529,2023-01-07 20:19:00,8.369,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:19:00,2023-01-07,"other"
"9530",9530,2023-01-07 20:19:00,1.218,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:19:00,2023-01-07,"studies"
"9531",9531,2023-01-07 20:18:00,23.463,"Messenger","Messenger",NA,2023-01-07 20:19:00,2023-01-07,"free time"
"9532",9532,2023-01-07 20:18:00,17.841,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:18:00,2023-01-07,"studies"
"9533",9533,2023-01-07 20:18:00,19.017,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:18:00,2023-01-07,"other"
"9534",9534,2023-01-07 20:17:00,13.235,"Messenger","Messenger",NA,2023-01-07 20:18:00,2023-01-07,"free time"
"9535",9535,2023-01-07 20:17:00,0.532,"Kalkulator","",NA,2023-01-07 20:17:00,2023-01-07,"other"
"9536",9536,2023-01-07 20:17:00,3.611,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:17:00,2023-01-07,"other"
"9537",9537,2023-01-07 20:17:00,4.309,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9538",9538,2023-01-07 20:17:00,4.442,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9539",9539,2023-01-07 20:17:00,3.443,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9540",9540,2023-01-07 20:17:00,3.495,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9541",9541,2023-01-07 20:17:00,1.465,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResultGetter.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9542",9542,2023-01-07 20:17:00,3.773,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9543",9543,2023-01-07 20:17:00,2.484,"RStudio","RStudio",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9544",9544,2023-01-07 20:17:00,5.452,"Google Chrome","",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9545",9545,2023-01-07 20:17:00,22.225,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9546",9546,2023-01-07 20:16:00,1.739,"Google Chrome","",NA,2023-01-07 20:17:00,2023-01-07,"studies"
"9547",9547,2023-01-07 20:16:00,5.421,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:17:00,2023-01-07,"other"
"9548",9548,2023-01-07 20:15:00,92.161,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:16:00,2023-01-07,"studies"
"9549",9549,2023-01-07 20:14:00,24.016,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-07 20:15:00,2023-01-07,"other"
"9550",9550,2023-01-07 20:14:00,4.558,"Discord","@Zuza - Discord",NA,2023-01-07 20:14:00,2023-01-07,"other"
"9551",9551,2023-01-07 20:12:00,121.872,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:14:00,2023-01-07,"studies"
"9552",9552,2023-01-07 20:12:00,26.589,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:12:00,2023-01-07,"studies"
"9553",9553,2023-01-07 20:11:00,34.299,"Google Chrome","",NA,2023-01-07 20:12:00,2023-01-07,"studies"
"9554",9554,2023-01-07 20:11:00,16.353,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:11:00,2023-01-07,"studies"
"9555",9555,2023-01-07 20:11:00,3.125,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:11:00,2023-01-07,"studies"
"9556",9556,2023-01-07 20:11:00,14.601,"Messenger","Messenger",NA,2023-01-07 20:11:00,2023-01-07,"free time"
"9557",9557,2023-01-07 20:11:00,9.438,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:11:00,2023-01-07,"studies"
"9558",9558,2023-01-07 20:10:00,29.217,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:11:00,2023-01-07,"studies"
"9559",9559,2023-01-07 20:10:00,34.155,"Messenger","Messenger",NA,2023-01-07 20:10:00,2023-01-07,"free time"
"9560",9560,2023-01-07 20:09:00,16.602,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:10:00,2023-01-07,"studies"
"9561",9561,2023-01-07 20:09:00,19.647,"Messenger","Messenger",NA,2023-01-07 20:09:00,2023-01-07,"free time"
"9562",9562,2023-01-07 20:09:00,4.372,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:09:00,2023-01-07,"studies"
"9563",9563,2023-01-07 20:09:00,6.497,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:09:00,2023-01-07,"studies"
"9564",9564,2023-01-07 20:09:00,12.46,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 20:09:00,2023-01-07,"studies"
"9565",9565,2023-01-07 20:08:00,15.426,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 20:09:00,2023-01-07,"studies"
"9566",9566,2023-01-07 20:07:00,92.719,"Discord","@Zuza - Discord",NA,2023-01-07 20:08:00,2023-01-07,"other"
"9567",9567,2023-01-07 20:07:00,1.256,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 20:07:00,2023-01-07,"studies"
"9568",9568,2023-01-07 20:06:00,40.259,"Discord","@Zuza - Discord",NA,2023-01-07 20:07:00,2023-01-07,"other"
"9569",9569,2023-01-07 20:06:00,2.89,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9570",9570,2023-01-07 20:06:00,2.554,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResult.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9571",9571,2023-01-07 20:06:00,1.241,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9572",9572,2023-01-07 20:06:00,0,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9573",9573,2023-01-07 20:06:00,1.349,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9574",9574,2023-01-07 20:06:00,2.281,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9575",9575,2023-01-07 20:06:00,2.671,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:06:00,2023-01-07,"studies"
"9576",9576,2023-01-07 20:05:00,25.844,"Discord","@Zuza - Discord",NA,2023-01-07 20:06:00,2023-01-07,"other"
"9577",9577,2023-01-07 20:05:00,1.401,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:05:00,2023-01-07,"studies"
"9578",9578,2023-01-07 20:05:00,23.559,"Messenger","Messenger",NA,2023-01-07 20:05:00,2023-01-07,"free time"
"9579",9579,2023-01-07 20:05:00,1.543,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:05:00,2023-01-07,"studies"
"9580",9580,2023-01-07 20:04:00,29.956,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:05:00,2023-01-07,"studies"
"9581",9581,2023-01-07 20:04:00,58.304,"Google Chrome","",NA,2023-01-07 20:04:00,2023-01-07,"studies"
"9582",9582,2023-01-07 20:03:00,14.935,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:04:00,2023-01-07,"studies"
"9583",9583,2023-01-07 20:03:00,16.934,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 20:03:00,2023-01-07,"studies"
"9584",9584,2023-01-07 20:01:00,147.867,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 20:03:00,2023-01-07,"studies"
"9585",9585,2023-01-07 20:00:00,7.378,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 20:01:00,2023-01-07,"studies"
"9586",9586,2023-01-07 20:00:00,1.631,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/Movie.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9587",9587,2023-01-07 20:00:00,1.068,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9588",9588,2023-01-07 20:00:00,1.73,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResult.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9589",9589,2023-01-07 20:00:00,9.616,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9590",9590,2023-01-07 20:00:00,5.014,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9591",9591,2023-01-07 20:00:00,8.318,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9592",9592,2023-01-07 20:00:00,25.151,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9593",9593,2023-01-07 19:59:00,35.503,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/PlotSummary.java - Eclipse IDE",NA,2023-01-07 20:00:00,2023-01-07,"studies"
"9594",9594,2023-01-07 19:58:00,31.479,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MoviePoster.java - Eclipse IDE",NA,2023-01-07 19:59:00,2023-01-07,"studies"
"9595",9595,2023-01-07 19:58:00,11.397,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9596",9596,2023-01-07 19:58:00,4.229,"Google Chrome","",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9597",9597,2023-01-07 19:58:00,3.977,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9598",9598,2023-01-07 19:58:00,3.603,"Google Chrome","",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9599",9599,2023-01-07 19:58:00,10.067,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9600",9600,2023-01-07 19:58:00,17.479,"Google Chrome","",NA,2023-01-07 19:58:00,2023-01-07,"studies"
"9601",9601,2023-01-07 19:57:00,11.535,"Discord","@Zuza - Discord",NA,2023-01-07 19:58:00,2023-01-07,"other"
"9602",9602,2023-01-07 19:57:00,17.331,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9603",9603,2023-01-07 19:57:00,1.203,"RStudio","RStudio",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9604",9604,2023-01-07 19:57:00,1.43,"Google Chrome","",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9605",9605,2023-01-07 19:57:00,15.094,"Discord","@Zuza - Discord",NA,2023-01-07 19:57:00,2023-01-07,"other"
"9606",9606,2023-01-07 19:57:00,3.55,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9607",9607,2023-01-07 19:57:00,2.265,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9608",9608,2023-01-07 19:57:00,6.105,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9609",9609,2023-01-07 19:57:00,4.67,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9610",9610,2023-01-07 19:56:00,27.173,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:57:00,2023-01-07,"studies"
"9611",9611,2023-01-07 19:56:00,6.037,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResultGetter.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9612",9612,2023-01-07 19:56:00,2.518,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/MovieResult.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9613",9613,2023-01-07 19:56:00,7.243,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9614",9614,2023-01-07 19:56:00,3.358,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsResult.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9615",9615,2023-01-07 19:56:00,13.102,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9616",9616,2023-01-07 19:55:00,2.497,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:56:00,2023-01-07,"studies"
"9617",9617,2023-01-07 19:55:00,2.301,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:55:00,2023-01-07,"studies"
"9618",9618,2023-01-07 19:55:00,8.022,"Google Chrome","",NA,2023-01-07 19:55:00,2023-01-07,"studies"
"9619",9619,2023-01-07 19:55:00,18.252,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:55:00,2023-01-07,"studies"
"9620",9620,2023-01-07 19:54:00,31.719,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:55:00,2023-01-07,"studies"
"9621",9621,2023-01-07 19:54:00,7.522,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9622",9622,2023-01-07 19:54:00,4.152,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9623",9623,2023-01-07 19:54:00,3.414,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9624",9624,2023-01-07 19:54:00,3.548,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9625",9625,2023-01-07 19:54:00,3.032,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9626",9626,2023-01-07 19:54:00,1.437,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9627",9627,2023-01-07 19:54:00,6.053,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9628",9628,2023-01-07 19:54:00,6.677,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9629",9629,2023-01-07 19:53:00,24.299,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:54:00,2023-01-07,"studies"
"9630",9630,2023-01-07 19:53:00,0.833,"RStudio","RStudio",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9631",9631,2023-01-07 19:53:00,8.664,"Google Chrome","",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9632",9632,2023-01-07 19:53:00,17.5,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9633",9633,2023-01-07 19:53:00,0.268,"Eclipse","",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9634",9634,2023-01-07 19:53:00,16.178,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9635",9635,2023-01-07 19:53:00,0.275,"Eclipse","",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9636",9636,2023-01-07 19:52:00,19.735,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:53:00,2023-01-07,"studies"
"9637",9637,2023-01-07 19:52:00,0.051,"Eclipse","",NA,2023-01-07 19:52:00,2023-01-07,"studies"
"9638",9638,2023-01-07 19:52:00,15.842,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:52:00,2023-01-07,"studies"
"9639",9639,2023-01-07 19:52:00,0.069,"Eclipse","",NA,2023-01-07 19:52:00,2023-01-07,"studies"
"9640",9640,2023-01-07 19:52:00,20.661,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/mini/projekt/zpoif/Filmweb/api/DetailsGetter.java - Eclipse IDE",NA,2023-01-07 19:52:00,2023-01-07,"studies"
